video_id,frame_index,time_sec,instance_id,score,x1,y1,x2,y2,mask_path,crop_path
000,35,11.67,8,0.7910,601,174,664,455,masks/000035_008.png,crops/000035_008.jpg
000,35,11.67,9,0.7821,665,176,731,456,masks/000035_009.png,crops/000035_009.jpg
000,35,11.67,10,0.8883,725,177,799,458,masks/000035_010.png,crops/000035_010.jpg
000,35,11.67,11,0.8946,785,175,868,458,masks/000035_011.png,crops/000035_011.jpg
000,35,11.67,12,0.8900,847,175,935,459,masks/000035_012.png,crops/000035_012.jpg
000,35,11.67,13,0.7366,910,175,1005,459,masks/000035_013.png,crops/000035_013.jpg
000,35,11.67,14,0.8482,972,175,1074,460,masks/000035_014.png,crops/000035_014.jpg
000,35,11.67,15,0.8592,1036,174,1144,460,masks/000035_015.png,crops/000035_015.jpg
000,35,11.67,16,0.8575,1098,172,1216,458,masks/000035_016.png,crops/000035_016.jpg
000,35,11.67,17,0.8370,1159,172,1270,459,masks/000035_017.png,crops/000035_017.jpg
000,36,12.00,1,0.6922,128,176,208,455,masks/000036_001.png,crops/000036_001.jpg
000,36,12.00,2,0.7917,152,174,264,453,masks/000036_002.png,crops/000036_002.jpg
000,36,12.00,3,0.8665,218,170,320,449,masks/000036_003.png,crops/000036_003.jpg
000,36,12.00,4,0.8701,284,174,378,452,masks/000036_004.png,crops/000036_004.jpg
000,36,12.00,5,0.8657,349,174,437,452,masks/000036_005.png,crops/000036_005.jpg
000,36,12.00,6,0.8665,412,176,495,455,masks/000036_006.png,crops/000036_006.jpg
000,36,12.00,7,0.7822,480,175,554,453,masks/000036_007.png,crops/000036_007.jpg
000,36,12.00,8,0.6804,546,177,613,454,masks/000036_008.png,crops/000036_008.jpg
000,36,12.00,9,0.7541,611,179,675,455,masks/000036_009.png,crops/000036_009.jpg
000,36,12.00,10,0.8740,674,181,740,456,masks/000036_010.png,crops/000036_010.jpg
000,36,12.00,11,0.8918,733,179,808,456,masks/000036_011.png,crops/000036_011.jpg
000,36,12.00,12,0.8998,794,179,876,458,masks/000036_012.png,crops/000036_012.jpg
000,36,12.00,13,0.8618,917,178,1013,459,masks/000036_013.png,crops/000036_013.jpg
000,36,12.00,14,0.8764,979,177,1081,459,masks/000036_014.png,crops/000036_014.jpg
000,36,12.00,15,0.8684,1042,175,1152,456,masks/000036_015.png,crops/000036_015.jpg
000,36,12.00,16,0.8698,1103,177,1223,458,masks/000036_016.png,crops/000036_016.jpg
000,36,12.00,17,0.8312,1167,173,1270,456,masks/000036_017.png,crops/000036_017.jpg
000,37,12.33,1,0.6834,128,156,201,434,masks/000037_001.png,crops/000037_001.jpg
000,37,12.33,2,0.8219,148,152,256,431,masks/000037_002.png,crops/000037_002.jpg
000,37,12.33,3,0.8354,213,157,314,434,masks/000037_003.png,crops/000037_003.jpg
000,37,12.33,4,0.8494,278,157,371,434,masks/000037_004.png,crops/000037_004.jpg
000,37,12.33,5,0.8630,340,159,428,437,masks/000037_005.png,crops/000037_005.jpg
000,37,12.33,6,0.8470,406,158,487,435,masks/000037_006.png,crops/000037_006.jpg
000,37,12.33,7,0.8747,472,159,546,436,masks/000037_007.png,crops/000037_007.jpg
000,37,12.33,8,0.8805,537,161,603,437,masks/000037_008.png,crops/000037_008.jpg
000,37,12.33,9,0.8997,603,163,665,438,masks/000037_009.png,crops/000037_009.jpg
000,37,12.33,10,0.9008,664,161,731,438,masks/000037_010.png,crops/000037_010.jpg
000,37,12.33,11,0.9026,725,161,798,439,masks/000037_011.png,crops/000037_011.jpg
000,37,12.33,12,0.5062,787,161,865,439,masks/000037_012.png,crops/000037_012.jpg
000,37,12.33,13,0.7442,847,161,932,441,masks/000037_013.png,crops/000037_013.jpg
000,37,12.33,14,0.8678,907,160,1001,441,masks/000037_014.png,crops/000037_014.jpg
000,37,12.33,15,0.8745,970,158,1070,438,masks/000037_015.png,crops/000037_015.jpg
000,37,12.33,16,0.8516,1030,159,1140,440,masks/000037_016.png,crops/000037_016.jpg
000,37,12.33,17,0.8272,1094,156,1208,438,masks/000037_017.png,crops/000037_017.jpg
000,38,12.67,1,0.7169,128,149,192,426,masks/000038_001.png,crops/000038_001.jpg
000,38,12.67,2,0.7935,142,153,249,429,masks/000038_002.png,crops/000038_002.jpg
000,38,12.67,3,0.8410,207,155,306,429,masks/000038_003.png,crops/000038_003.jpg
000,38,12.67,4,0.8700,268,156,363,432,masks/000038_004.png,crops/000038_004.jpg
000,38,12.67,5,0.8620,333,155,420,430,masks/000038_005.png,crops/000038_005.jpg
000,38,12.67,6,0.8745,397,156,479,430,masks/000038_006.png,crops/000038_006.jpg
000,38,12.67,7,0.7755,462,158,535,431,masks/000038_007.png,crops/000038_007.jpg
000,38,12.67,8,0.8798,527,160,593,432,masks/000038_008.png,crops/000038_008.jpg
000,38,12.67,9,0.8845,591,158,654,432,masks/000038_009.png,crops/000038_009.jpg
000,38,12.67,10,0.8922,657,159,718,433,masks/000038_010.png,crops/000038_010.jpg
000,38,12.67,11,0.8944,717,158,786,433,masks/000038_011.png,crops/000038_011.jpg
000,38,12.67,12,0.8482,777,158,852,434,masks/000038_012.png,crops/000038_012.jpg
000,38,12.67,13,0.8833,835,157,920,434,masks/000038_013.png,crops/000038_013.jpg
000,38,12.67,14,0.8785,897,154,989,431,masks/000038_014.png,crops/000038_014.jpg
000,38,12.67,15,0.8676,957,155,1057,432,masks/000038_015.png,crops/000038_015.jpg
000,38,12.67,16,0.8759,1019,152,1124,431,masks/000038_016.png,crops/000038_016.jpg
000,39,13.00,1,0.6222,128,153,188,427,masks/000039_001.png,crops/000039_001.jpg
000,39,13.00,2,0.8279,138,155,244,426,masks/000039_002.png,crops/000039_002.jpg
000,39,13.00,3,0.8643,198,156,299,429,masks/000039_003.png,crops/000039_003.jpg
000,39,13.00,4,0.8539,262,155,357,428,masks/000039_004.png,crops/000039_004.jpg
000,39,13.00,5,0.8773,326,156,414,428,masks/000039_005.png,crops/000039_005.jpg
000,39,13.00,6,0.8679,390,157,471,429,masks/000039_006.png,crops/000039_006.jpg
000,39,13.00,7,0.8624,454,159,529,430,masks/000039_007.png,crops/000039_007.jpg
000,39,13.00,8,0.8868,518,157,587,429,masks/000039_008.png,crops/000039_008.jpg
000,39,13.00,9,0.9007,582,158,646,430,masks/000039_009.png,crops/000039_009.jpg
000,39,13.00,10,0.8956,648,158,710,429,masks/000039_010.png,crops/000039_010.jpg
000,39,13.00,11,0.7159,710,157,775,431,masks/000039_011.png,crops/000039_011.jpg
000,39,13.00,12,0.9006,767,156,842,430,masks/000039_012.png,crops/000039_012.jpg
000,39,13.00,13,0.8774,828,153,910,428,masks/000039_013.png,crops/000039_013.jpg
000,39,13.00,14,0.8679,887,154,978,429,masks/000039_014.png,crops/000039_014.jpg
000,39,13.00,15,0.8535,949,151,1044,427,masks/000039_015.png,crops/000039_015.jpg
000,39,13.00,16,0.5785,1200,146,1270,448,masks/000039_016.png,crops/000039_016.jpg
000,40,13.33,1,0.6981,128,160,191,429,masks/000040_001.png,crops/000040_001.jpg
000,40,13.33,2,0.8064,139,161,246,433,masks/000040_002.png,crops/000040_002.jpg
000,40,13.33,3,0.8670,203,160,303,431,masks/000040_003.png,crops/000040_003.jpg
000,40,13.33,4,0.8770,267,161,361,431,masks/000040_004.png,crops/000040_004.jpg
000,40,13.33,5,0.8632,330,162,416,432,masks/000040_005.png,crops/000040_005.jpg
000,40,13.33,6,0.8734,393,163,474,433,masks/000040_006.png,crops/000040_006.jpg
000,40,13.33,7,0.8348,457,162,533,432,masks/000040_007.png,crops/000040_007.jpg
000,40,13.33,8,0.7524,521,162,591,433,masks/000040_008.png,crops/000040_008.jpg
000,40,13.33,9,0.8672,587,162,650,432,masks/000040_009.png,crops/000040_009.jpg
000,40,13.33,10,0.8149,711,161,780,433,masks/000040_010.png,crops/000040_010.jpg
000,40,13.33,11,0.9007,772,159,847,431,masks/000040_011.png,crops/000040_011.jpg
000,40,13.33,12,0.8824,831,159,914,432,masks/000040_012.png,crops/000040_012.jpg
000,40,13.33,13,0.8892,892,155,980,430,masks/000040_013.png,crops/000040_013.jpg
000,40,13.33,14,0.7786,1140,137,1215,452,masks/000040_014.png,crops/000040_014.jpg
000,40,13.33,15,0.7446,1158,137,1233,451,masks/000040_015.png,crops/000040_015.jpg
000,40,13.33,16,0.7501,1173,104,1258,451,masks/000040_016.png,crops/000040_016.jpg
000,40,13.33,17,0.5006,1192,148,1267,449,masks/000040_017.png,crops/000040_017.jpg
000,40,13.33,18,0.5339,1205,168,1271,447,masks/000040_018.png,crops/000040_018.jpg
000,41,13.67,1,0.7033,128,166,191,435,masks/000041_001.png,crops/000041_001.jpg
000,41,13.67,2,0.7411,142,165,247,433,masks/000041_002.png,crops/000041_002.jpg
000,41,13.67,3,0.8583,205,165,304,434,masks/000041_003.png,crops/000041_003.jpg
000,41,13.67,4,0.8555,268,166,360,435,masks/000041_004.png,crops/000041_004.jpg
000,41,13.67,5,0.8685,331,168,418,435,masks/000041_005.png,crops/000041_005.jpg
000,41,13.67,6,0.8597,394,165,476,435,masks/000041_006.png,crops/000041_006.jpg
000,41,13.67,7,0.7077,458,166,534,435,masks/000041_007.png,crops/000041_007.jpg
000,41,13.67,8,0.8137,523,166,594,435,masks/000041_008.png,crops/000041_008.jpg
000,41,13.67,9,0.8787,587,165,652,436,masks/000041_009.png,crops/000041_009.jpg
000,41,13.67,10,0.8965,653,165,715,436,masks/000041_010.png,crops/000041_010.jpg
000,41,13.67,11,0.9025,715,163,781,432,masks/000041_011.png,crops/000041_011.jpg
000,41,13.67,12,0.8687,773,163,849,434,masks/000041_012.png,crops/000041_012.jpg
000,41,13.67,13,0.8858,834,160,915,432,masks/000041_013.png,crops/000041_013.jpg
000,41,13.67,14,0.7817,1079,142,1144,453,masks/000041_014.png,crops/000041_014.jpg
000,41,13.67,15,0.7486,1095,142,1162,453,masks/000041_015.png,crops/000041_015.jpg
000,41,13.67,16,0.7686,1111,108,1186,453,masks/000041_016.png,crops/000041_016.jpg
000,41,13.67,17,0.5979,1130,153,1192,451,masks/000041_017.png,crops/000041_017.jpg
000,41,13.67,18,0.6580,1143,172,1219,449,masks/000041_018.png,crops/000041_018.jpg
000,41,13.67,19,0.7899,1170,152,1256,449,masks/000041_019.png,crops/000041_019.jpg
000,41,13.67,20,0.7435,1195,142,1271,448,masks/000041_020.png,crops/000041_020.jpg
000,42,14.00,1,0.7350,128,179,199,442,masks/000042_001.png,crops/000042_001.jpg
000,42,14.00,2,0.8296,151,179,255,442,masks/000042_002.png,crops/000042_002.jpg
000,42,14.00,3,0.8514,214,181,309,443,masks/000042_003.png,crops/000042_003.jpg
000,42,14.00,4,0.8703,275,182,367,444,masks/000042_004.png,crops/000042_004.jpg
000,42,14.00,5,0.8553,337,179,424,444,masks/000042_005.png,crops/000042_005.jpg
000,42,14.00,6,0.7916,400,180,482,443,masks/000042_006.png,crops/000042_006.jpg
000,42,14.00,7,0.8345,464,180,540,443,masks/000042_007.png,crops/000042_007.jpg
000,42,14.00,8,0.6842,528,180,598,444,masks/000042_008.png,crops/000042_008.jpg
000,42,14.00,9,0.6786,592,179,654,443,masks/000042_009.png,crops/000042_009.jpg
000,42,14.00,10,0.8931,656,177,718,440,masks/000042_010.png,crops/000042_010.jpg
000,42,14.00,11,0.8519,717,178,783,442,masks/000042_011.png,crops/000042_011.jpg
000,42,14.00,12,0.8617,1016,156,1071,462,masks/000042_012.png,crops/000042_012.jpg
000,42,14.00,13,0.7676,1032,157,1088,461,masks/000042_013.png,crops/000042_013.jpg
000,42,14.00,14,0.8066,1048,124,1110,461,masks/000042_014.png,crops/000042_014.jpg
000,42,14.00,15,0.6603,1065,166,1120,459,masks/000042_015.png,crops/000042_015.jpg
000,42,14.00,16,0.7181,1080,186,1145,457,masks/000042_016.png,crops/000042_016.jpg
000,42,14.00,17,0.7988,1105,166,1181,457,masks/000042_017.png,crops/000042_017.jpg
000,42,14.00,18,0.8005,1130,160,1203,456,masks/000042_018.png,crops/000042_018.jpg
000,42,14.00,19,0.8042,1149,155,1231,460,masks/000042_019.png,crops/000042_019.jpg
000,42,14.00,20,0.7706,1172,126,1267,464,masks/000042_020.png,crops/000042_020.jpg
000,42,14.00,21,0.5159,1193,141,1271,464,masks/000042_021.png,crops/000042_021.jpg
000,43,14.33,1,0.7474,128,191,207,449,masks/000043_001.png,crops/000043_001.jpg
000,43,14.33,2,0.7924,161,192,260,450,masks/000043_002.png,crops/000043_002.jpg
000,43,14.33,3,0.8535,222,194,316,451,masks/000043_003.png,crops/000043_003.jpg
000,43,14.33,4,0.8528,283,191,373,450,masks/000043_004.png,crops/000043_004.jpg
000,43,14.33,5,0.7167,344,192,430,451,masks/000043_005.png,crops/000043_005.jpg
000,43,14.33,6,0.8628,408,191,489,450,masks/000043_006.png,crops/000043_006.jpg
000,43,14.33,7,0.6153,470,191,544,451,masks/000043_007.png,crops/000043_007.jpg
000,43,14.33,8,0.7592,534,190,601,450,masks/000043_008.png,crops/000043_008.jpg
000,43,14.33,9,0.7392,597,189,660,447,masks/000043_009.png,crops/000043_009.jpg
000,43,14.33,10,0.8854,721,186,786,446,masks/000043_010.png,crops/000043_010.jpg
000,43,14.33,11,0.8656,954,168,1001,468,masks/000043_011.png,crops/000043_011.jpg
000,43,14.33,12,0.7973,970,169,1018,468,masks/000043_012.png,crops/000043_012.jpg
000,43,14.33,13,0.7724,987,137,1039,467,masks/000043_013.png,crops/000043_013.jpg
000,43,14.33,14,0.5174,1002,181,1046,466,masks/000043_014.png,crops/000043_014.jpg
000,43,14.33,15,0.8133,1017,196,1076,464,masks/000043_015.png,crops/000043_015.jpg
000,43,14.33,16,0.8242,1043,179,1109,463,masks/000043_016.png,crops/000043_016.jpg
000,43,14.33,17,0.7906,1067,165,1132,463,masks/000043_017.png,crops/000043_017.jpg
000,43,14.33,18,0.8134,1085,168,1158,466,masks/000043_018.png,crops/000043_018.jpg
000,43,14.33,19,0.8381,1109,139,1190,471,masks/000043_019.png,crops/000043_019.jpg
000,43,14.33,20,0.8735,1129,138,1221,470,masks/000043_020.png,crops/000043_020.jpg
000,43,14.33,21,0.7758,1154,177,1230,470,masks/000043_021.png,crops/000043_021.jpg
000,43,14.33,22,0.7414,1171,139,1261,469,masks/000043_022.png,crops/000043_022.jpg
000,43,14.33,23,0.7074,1186,182,1270,466,masks/000043_023.png,crops/000043_023.jpg
000,44,14.67,1,0.6767,128,196,196,451,masks/000044_001.png,crops/000044_001.jpg
000,44,14.67,2,0.7718,151,197,251,452,masks/000044_002.png,crops/000044_002.jpg
000,44,14.67,3,0.8082,212,194,307,451,masks/000044_003.png,crops/000044_003.jpg
000,44,14.67,4,0.7052,274,195,364,451,masks/000044_004.png,crops/000044_004.jpg
000,44,14.67,5,0.8470,336,193,422,450,masks/000044_005.png,crops/000044_005.jpg
000,44,14.67,6,0.8324,398,193,478,451,masks/000044_006.png,crops/000044_006.jpg
000,44,14.67,7,0.8666,461,193,535,450,masks/000044_007.png,crops/000044_007.jpg
000,44,14.67,8,0.8546,524,191,594,447,masks/000044_008.png,crops/000044_008.jpg
000,44,14.67,9,0.8587,588,191,912,448,masks/000044_009.png,crops/000044_009.jpg
000,44,14.67,10,0.8759,652,189,711,445,masks/000044_010.png,crops/000044_010.jpg
000,44,14.67,11,0.8867,882,172,918,466,masks/000044_011.png,crops/000044_011.jpg
000,44,14.67,12,0.7746,898,172,936,466,masks/000044_012.png,crops/000044_012.jpg
000,44,14.67,13,0.8714,914,140,955,465,masks/000044_013.png,crops/000044_013.jpg
000,44,14.67,14,0.7505,944,200,994,462,masks/000044_014.png,crops/000044_014.jpg
000,44,14.67,15,0.8419,969,181,1028,461,masks/000044_015.png,crops/000044_015.jpg
000,44,14.67,16,0.8233,994,170,1049,460,masks/000044_016.png,crops/000044_016.jpg
000,44,14.67,17,0.8242,1012,170,1074,465,masks/000044_017.png,crops/000044_017.jpg
000,44,14.67,18,0.8312,1034,143,1104,468,masks/000044_018.png,crops/000044_018.jpg
000,44,14.67,19,0.8362,1054,141,1134,468,masks/000044_019.png,crops/000044_019.jpg
000,44,14.67,20,0.7892,1079,179,1143,467,masks/000044_020.png,crops/000044_020.jpg
000,44,14.67,21,0.7977,1095,142,1174,466,masks/000044_021.png,crops/000044_021.jpg
000,44,14.67,22,0.7971,1112,184,1193,463,masks/000044_022.png,crops/000044_022.jpg
000,44,14.67,23,0.7365,1136,168,1215,460,masks/000044_023.png,crops/000044_023.jpg
000,44,14.67,24,0.8103,1152,153,1250,462,masks/000044_024.png,crops/000044_024.jpg
000,44,14.67,25,0.7254,1190,186,1271,448,masks/000044_025.png,crops/000044_025.jpg
000,45,15.00,1,0.6749,128,200,192,454,masks/000045_001.png,crops/000045_001.jpg
000,45,15.00,2,0.7984,147,197,249,453,masks/000045_002.png,crops/000045_002.jpg
000,45,15.00,3,0.8223,207,197,305,453,masks/000045_003.png,crops/000045_003.jpg
000,45,15.00,4,0.8312,270,196,362,452,masks/000045_004.png,crops/000045_004.jpg
000,45,15.00,5,0.8383,332,196,418,452,masks/000045_005.png,crops/000045_005.jpg
000,45,15.00,6,0.8389,394,194,474,451,masks/000045_006.png,crops/000045_006.jpg
000,45,15.00,7,0.8678,456,192,533,447,masks/000045_007.png,crops/000045_007.jpg
000,45,15.00,8,0.8727,520,192,588,448,masks/000045_008.png,crops/000045_008.jpg
000,45,15.00,9,0.8972,583,189,645,445,masks/000045_009.png,crops/000045_009.jpg
000,45,15.00,10,0.5930,812,182,892,460,masks/000045_010.png,crops/000045_010.jpg
000,45,15.00,11,0.8753,817,172,844,464,masks/000045_011.png,crops/000045_011.jpg
000,45,15.00,12,0.7649,832,172,860,463,masks/000045_012.png,crops/000045_012.jpg
000,45,15.00,13,0.8705,849,141,879,463,masks/000045_013.png,crops/000045_013.jpg
000,45,15.00,14,0.8199,878,199,920,459,masks/000045_014.png,crops/000045_014.jpg
000,45,15.00,15,0.8749,904,181,952,458,masks/000045_015.png,crops/000045_015.jpg
000,45,15.00,16,0.8408,928,165,974,458,masks/000045_016.png,crops/000045_016.jpg
000,45,15.00,17,0.8648,945,169,999,462,masks/000045_017.png,crops/000045_017.jpg
000,45,15.00,18,0.8811,966,142,1026,466,masks/000045_018.png,crops/000045_018.jpg
000,45,15.00,19,0.8612,986,140,1055,465,masks/000045_019.png,crops/000045_019.jpg
000,45,15.00,20,0.7770,1011,178,1067,464,masks/000045_020.png,crops/000045_020.jpg
000,45,15.00,21,0.8390,1028,141,1096,464,masks/000045_021.png,crops/000045_021.jpg
000,45,15.00,22,0.8101,1044,183,1117,459,masks/000045_022.png,crops/000045_022.jpg
000,45,15.00,23,0.7679,1068,166,1136,457,masks/000045_023.png,crops/000045_023.jpg
000,45,15.00,24,0.8078,1085,152,1171,459,masks/000045_024.png,crops/000045_024.jpg
000,45,15.00,25,0.7834,1122,184,1207,445,masks/000045_025.png,crops/000045_025.jpg
000,45,15.00,26,0.8633,1150,184,1244,445,masks/000045_026.png,crops/000045_026.jpg
000,45,15.00,27,0.8004,1181,184,1271,445,masks/000045_027.png,crops/000045_027.jpg
000,46,15.33,1,0.6876,128,213,190,463,masks/000046_001.png,crops/000046_001.jpg
000,46,15.33,2,0.7689,141,212,245,462,masks/000046_002.png,crops/000046_002.jpg
000,46,15.33,3,0.7807,203,210,301,460,masks/000046_003.png,crops/000046_003.jpg
000,46,15.33,4,0.8211,262,208,355,460,masks/000046_004.png,crops/000046_004.jpg
000,46,15.33,5,0.8588,324,207,410,458,masks/000046_005.png,crops/000046_005.jpg
000,46,15.33,6,0.8634,385,203,468,454,masks/000046_006.png,crops/000046_006.jpg
000,46,15.33,7,0.8751,447,203,523,453,masks/000046_007.png,crops/000046_007.jpg
000,46,15.33,8,0.8970,509,199,578,449,masks/000046_008.png,crops/000046_008.jpg
000,46,15.33,9,0.8633,741,181,761,465,masks/000046_009.png,crops/000046_009.jpg
000,46,15.33,10,0.7290,759,181,776,465,masks/000046_010.png,crops/000046_010.jpg
000,46,15.33,11,0.8944,776,150,793,464,masks/000046_011.png,crops/000046_011.jpg
000,46,15.33,12,0.7328,790,190,808,461,masks/000046_012.png,crops/000046_012.jpg
000,46,15.33,13,0.7261,797,192,835,459,masks/000046_013.png,crops/000046_013.jpg
000,46,15.33,14,0.8420,831,188,865,459,masks/000046_014.png,crops/000046_014.jpg
000,46,15.33,15,0.8467,854,172,887,458,masks/000046_015.png,crops/000046_015.jpg
000,46,15.33,16,0.8589,870,176,910,462,masks/000046_016.png,crops/000046_016.jpg
000,46,15.33,17,0.8769,890,149,935,464,masks/000046_017.png,crops/000046_017.jpg
000,46,15.33,18,0.8964,910,147,963,464,masks/000046_018.png,crops/000046_018.jpg
000,46,15.33,19,0.7979,934,183,977,463,masks/000046_019.png,crops/000046_019.jpg
000,46,15.33,20,0.8429,951,147,1003,463,masks/000046_020.png,crops/000046_020.jpg
000,46,15.33,21,0.8348,966,189,1026,458,masks/000046_021.png,crops/000046_021.jpg
000,46,15.33,22,0.7782,992,172,1045,455,masks/000046_022.png,crops/000046_022.jpg
000,46,15.33,23,0.8461,1007,157,1082,457,masks/000046_023.png,crops/000046_023.jpg
000,46,15.33,24,0.8284,1046,187,1117,443,masks/000046_024.png,crops/000046_024.jpg
000,46,15.33,25,0.8723,1072,188,1152,442,masks/000046_025.png,crops/000046_025.jpg
000,46,15.33,26,0.8894,1104,187,1190,442,masks/000046_026.png,crops/000046_026.jpg
000,46,15.33,27,0.8625,1136,186,1226,442,masks/000046_027.png,crops/000046_027.jpg
000,46,15.33,28,0.8082,1164,196,1253,439,masks/000046_028.png,crops/000046_028.jpg
000,47,15.67,1,0.6741,128,201,193,445,masks/000047_001.png,crops/000047_001.jpg
000,47,15.67,2,0.7833,145,199,247,443,masks/000047_002.png,crops/000047_002.jpg
000,47,15.67,3,0.8129,202,196,300,442,masks/000047_003.png,crops/000047_003.jpg
000,47,15.67,4,0.7652,261,193,353,439,masks/000047_004.png,crops/000047_004.jpg
000,47,15.67,5,0.8140,321,190,409,435,masks/000047_005.png,crops/000047_005.jpg
000,47,15.67,6,0.8504,381,189,463,434,masks/000047_006.png,crops/000047_006.jpg
000,47,15.67,7,0.8916,440,185,516,429,masks/000047_007.png,crops/000047_007.jpg
000,47,15.67,8,0.8227,663,164,691,442,masks/000047_008.png,crops/000047_008.jpg
000,47,15.67,9,0.6670,678,164,705,440,masks/000047_009.png,crops/000047_009.jpg
000,47,15.67,10,0.8585,693,134,721,440,masks/000047_010.png,crops/000047_010.jpg
000,47,15.67,11,0.7746,709,172,735,438,masks/000047_011.png,crops/000047_011.jpg
000,47,15.67,12,0.7404,729,188,759,436,masks/000047_012.png,crops/000047_012.jpg
000,47,15.67,13,0.8081,756,169,841,435,masks/000047_013.png,crops/000047_013.jpg
000,47,15.67,14,0.8775,782,155,802,435,masks/000047_014.png,crops/000047_014.jpg
000,47,15.67,15,0.8168,798,158,824,437,masks/000047_015.png,crops/000047_015.jpg
000,47,15.67,16,0.8667,817,131,846,439,masks/000047_016.png,crops/000047_016.jpg
000,47,15.67,17,0.9136,835,129,873,438,masks/000047_017.png,crops/000047_017.jpg
000,47,15.67,18,0.8092,859,165,888,437,masks/000047_018.png,crops/000047_018.jpg
000,47,15.67,19,0.8786,875,128,912,437,masks/000047_019.png,crops/000047_019.jpg
000,47,15.67,20,0.8084,892,168,938,432,masks/000047_020.png,crops/000047_020.jpg
000,47,15.67,21,0.7736,916,152,955,430,masks/000047_021.png,crops/000047_021.jpg
000,47,15.67,22,0.8398,931,137,986,431,masks/000047_022.png,crops/000047_022.jpg
000,47,15.67,23,0.5268,955,182,998,421,masks/000047_023.png,crops/000047_023.jpg
000,47,15.67,24,0.8609,969,167,1027,418,masks/000047_024.png,crops/000047_024.jpg
000,47,15.67,25,0.8241,996,167,1061,417,masks/000047_025.png,crops/000047_025.jpg
000,47,15.67,26,0.8870,1026,167,1098,416,masks/000047_026.png,crops/000047_026.jpg
000,47,15.67,27,0.8590,1057,165,1133,415,masks/000047_027.png,crops/000047_027.jpg
000,47,15.67,28,0.7979,1085,174,1159,412,masks/000047_028.png,crops/000047_028.jpg
000,47,15.67,29,0.8341,1112,144,1201,422,masks/000047_029.png,crops/000047_029.jpg
000,47,15.67,30,0.7031,1130,154,1223,422,masks/000047_030.png,crops/000047_030.jpg
000,47,15.67,31,0.6919,1150,155,1246,422,masks/000047_031.png,crops/000047_031.jpg
000,47,15.67,32,0.7579,1171,146,1269,420,masks/000047_032.png,crops/000047_032.jpg
000,48,16.00,1,0.7598,128,203,206,443,masks/000048_001.png,crops/000048_001.jpg
000,48,16.00,2,0.8071,156,201,257,442,masks/000048_002.png,crops/000048_002.jpg
000,48,16.00,3,0.8075,213,198,310,439,masks/000048_003.png,crops/000048_003.jpg
000,48,16.00,4,0.8283,271,194,364,434,masks/000048_004.png,crops/000048_004.jpg
000,48,16.00,5,0.8646,330,192,417,433,masks/000048_005.png,crops/000048_005.jpg
000,48,16.00,6,0.8808,388,187,469,428,masks/000048_006.png,crops/000048_006.jpg
000,48,16.00,7,0.6827,584,166,623,440,masks/000048_007.png,crops/000048_007.jpg
000,48,16.00,8,0.7711,602,165,639,439,masks/000048_008.png,crops/000048_008.jpg
000,48,16.00,9,0.6651,617,166,654,437,masks/000048_009.png,crops/000048_009.jpg
000,48,16.00,10,0.8107,631,136,669,436,masks/000048_010.png,crops/000048_010.jpg
000,48,16.00,11,0.7542,649,173,682,435,masks/000048_011.png,crops/000048_011.jpg
000,48,16.00,12,0.7083,668,189,705,432,masks/000048_012.png,crops/000048_012.jpg
000,48,16.00,13,0.7117,695,170,728,430,masks/000048_013.png,crops/000048_013.jpg
000,48,16.00,14,0.8260,721,157,742,430,masks/000048_014.png,crops/000048_014.jpg
000,48,16.00,15,0.8314,740,159,762,433,masks/000048_015.png,crops/000048_015.jpg
000,48,16.00,16,0.8545,760,132,780,434,masks/000048_016.png,crops/000048_016.jpg
000,48,16.00,17,0.9035,780,130,807,433,masks/000048_017.png,crops/000048_017.jpg
000,48,16.00,18,0.8029,803,165,822,432,masks/000048_018.png,crops/000048_018.jpg
000,48,16.00,19,0.8953,818,130,844,432,masks/000048_019.png,crops/000048_019.jpg
000,48,16.00,20,0.7823,835,168,871,428,masks/000048_020.png,crops/000048_020.jpg
000,48,16.00,21,0.7986,859,152,889,425,masks/000048_021.png,crops/000048_021.jpg
000,48,16.00,22,0.8424,873,137,919,425,masks/000048_022.png,crops/000048_022.jpg
000,48,16.00,23,0.5389,897,181,932,415,masks/000048_023.png,crops/000048_023.jpg
000,48,16.00,24,0.8807,912,166,961,412,masks/000048_024.png,crops/000048_024.jpg
000,48,16.00,25,0.8552,938,166,995,412,masks/000048_025.png,crops/000048_025.jpg
000,48,16.00,26,0.8823,969,165,1031,410,masks/000048_026.png,crops/000048_026.jpg
000,48,16.00,27,0.8923,999,163,1065,409,masks/000048_027.png,crops/000048_027.jpg
000,48,16.00,28,0.7934,1026,172,1091,407,masks/000048_028.png,crops/000048_028.jpg
000,48,16.00,29,0.8114,1052,142,1129,416,masks/000048_029.png,crops/000048_029.jpg
000,48,16.00,30,0.7243,1069,151,1169,415,masks/000048_030.png,crops/000048_030.jpg
000,48,16.00,31,0.7485,1112,144,1197,414,masks/000048_031.png,crops/000048_031.jpg
000,48,16.00,32,0.8303,1129,135,1232,413,masks/000048_032.png,crops/000048_032.jpg
000,48,16.00,33,0.6943,1157,141,1251,411,masks/000048_033.png,crops/000048_033.jpg
000,48,16.00,34,0.5852,1170,150,1269,411,masks/000048_034.png,crops/000048_034.jpg
000,49,16.33,1,0.5135,128,273,171,450,masks/000049_001.png,crops/000049_001.jpg
000,49,16.33,2,0.7494,128,214,221,449,masks/000049_002.png,crops/000049_002.jpg
